ID,Request.id,Pickup.point,Driver.id,Status,Request.timestamp,Drop.timestamp,Duration,Interval,req_day,req_hour,req_day0fWeek,drop_day,drop_hour
1311,681,City,137,Trip Completed,7/11/2016 13:32,7/11/2016 14:18,46,Mid-Day,11,13,Monday,11,14
1312,1084,Airport,137,Trip Completed,7/11/2016 19:59,7/11/2016 20:33,34,Evening,11,19,Monday,11,20
1313,1896,Airport,137,Trip Completed,7/12/2016 10:23,7/12/2016 11:25,62,Mid-Day,12,10,Tuesday,12,11
1314,3132,Airport,137,Trip Completed,7/13/2016 8:43,7/13/2016 9:54,71,Early-Day,13,8,Wednesday,13,9
1315,3940,City,137,Trip Completed,7/13/2016 22:23,7/13/2016 23:09,45,Evening,13,22,Wednesday,13,23
1316,4943,Airport,137,Trip Completed,7/14/2016 18:27,7/14/2016 19:22,55,Evening,14,18,Thursday,14,19
1317,5537,Airport,137,Trip Completed,7/15/2016 5:28,7/15/2016 5:55,27,Early-Day,15,5,Friday,15,5
1318,6310,City,137,Trip Completed,7/15/2016 18:25,7/15/2016 19:01,36,Evening,15,18,Friday,15,19
1319,6587,Airport,137,Trip Completed,7/15/2016 21:24,7/15/2016 22:03,39,Evening,15,21,Friday,15,22
1320,6756,City,137,Trip Completed,7/15/2016 23:57,7/16/2016 0:51,54,Evening,15,23,Friday,16,0
1321,97,City,138,Trip Completed,7/11/2016 5:01,7/11/2016 5:39,38,Early-Day,11,5,Monday,11,5
1322,1266,Airport,138,Trip Completed,7/11/2016 22:00,7/11/2016 22:55,55,Evening,11,22,Monday,11,22
1323,2118,Airport,138,Trip Completed,7/12/2016 16:41,7/12/2016 17:49,68,Mid-Day,12,16,Tuesday,12,17
1324,2906,Airport,138,Trip Completed,7/13/2016 6:09,7/13/2016 7:16,66,Early-Day,13,6,Wednesday,13,7
1325,3432,Airport,138,Trip Completed,7/13/2016 16:07,7/13/2016 17:02,54,Mid-Day,13,16,Wednesday,13,17
1326,5921,City,138,Trip Completed,7/15/2016 10:04,7/15/2016 10:42,38,Mid-Day,15,10,Friday,15,10
1327,6192,Airport,138,Trip Completed,7/15/2016 17:12,7/15/2016 18:20,68,Evening,15,17,Friday,15,18
1328,6705,Airport,138,Trip Completed,7/15/2016 22:57,7/16/2016 0:09,72,Evening,15,22,Friday,16,0
1329,242,Airport,139,Trip Completed,7/11/2016 6:31,7/11/2016 7:21,50,Early-Day,11,6,Monday,11,7
1330,1359,City,139,Trip Completed,7/11/2016 23:51,7/12/2016 0:50,59,Evening,11,23,Monday,12,0
1331,1865,Airport,139,Trip Completed,7/12/2016 9:50,7/12/2016 10:58,68,Early-Day,12,9,Tuesday,12,10
1332,2024,Airport,139,Trip Completed,7/12/2016 13:55,7/12/2016 14:32,37,Mid-Day,12,13,Tuesday,12,14
1333,2768,Airport,139,Trip Completed,7/13/2016 4:17,7/13/2016 4:45,28,Midnight,13,4,Wednesday,13,4
1334,3067,City,139,Trip Completed,7/13/2016 7:59,7/13/2016 9:01,61,Early-Day,13,7,Wednesday,13,9
1335,3316,Airport,139,Trip Completed,7/13/2016 12:02,7/13/2016 13:02,60,Mid-Day,13,12,Wednesday,13,13
1336,4084,Airport,139,Trip Completed,7/14/2016 2:44,7/14/2016 3:44,60,Midnight,14,2,Thursday,14,3
1337,4858,City,139,Trip Completed,7/14/2016 17:33,7/14/2016 18:12,39,Evening,14,17,Thursday,14,18
1338,5566,Airport,139,Trip Completed,7/15/2016 5:43,7/15/2016 6:59,76,Early-Day,15,5,Friday,15,6
1339,6384,Airport,139,Trip Completed,7/15/2016 19:21,7/15/2016 20:26,65,Evening,15,19,Friday,15,20
1340,2001,Airport,140,Trip Completed,7/12/2016 13:01,7/12/2016 14:00,59,Mid-Day,12,13,Tuesday,12,14
1341,3483,City,140,Trip Completed,7/13/2016 17:23,7/13/2016 18:36,73,Evening,13,17,Wednesday,13,18
1342,3990,Airport,140,Trip Completed,7/13/2016 23:20,7/13/2016 23:50,31,Evening,13,23,Wednesday,13,23
1343,4531,City,140,Trip Completed,7/14/2016 9:29,7/14/2016 10:30,62,Early-Day,14,9,Thursday,14,10
1344,5518,City,140,Trip Completed,7/15/2016 5:15,7/15/2016 6:16,61,Early-Day,15,5,Friday,15,6
1345,5869,City,140,Trip Completed,7/15/2016 9:22,7/15/2016 10:11,49,Early-Day,15,9,Friday,15,10
1346,60,City,141,Trip Completed,7/11/2016 3:57,7/11/2016 4:46,49,Midnight,11,3,Monday,11,4
1347,282,City,141,Trip Completed,7/11/2016 6:56,7/11/2016 8:11,75,Early-Day,11,6,Monday,11,8
1348,1614,Airport,141,Trip Completed,7/12/2016 6:55,7/12/2016 7:30,35,Early-Day,12,6,Tuesday,12,7
1349,2331,Airport,141,Trip Completed,7/12/2016 19:13,7/12/2016 20:28,75,Evening,12,19,Tuesday,12,20
1350,2825,Airport,141,Trip Completed,7/13/2016 5:14,7/13/2016 5:51,38,Early-Day,13,5,Wednesday,13,5
1351,3411,Airport,141,Trip Completed,7/13/2016 15:28,7/13/2016 16:36,68,Mid-Day,13,15,Wednesday,13,16
1352,4143,Airport,141,Trip Completed,7/14/2016 4:51,7/14/2016 5:40,50,Midnight,14,4,Thursday,14,5
1353,4637,City,141,Trip Completed,7/14/2016 11:29,7/14/2016 12:16,47,Mid-Day,14,11,Thursday,14,12
1354,4729,Airport,141,Trip Completed,7/14/2016 14:04,7/14/2016 15:11,67,Mid-Day,14,14,Thursday,14,15
1355,5318,Airport,141,Trip Completed,7/14/2016 22:08,7/14/2016 22:58,49,Evening,14,22,Thursday,14,22
1356,6619,City,141,Trip Completed,7/15/2016 21:52,7/15/2016 22:46,54,Evening,15,21,Friday,15,22
1357,444,Airport,142,Trip Completed,7/11/2016 9:09,7/11/2016 9:52,43,Early-Day,11,9,Monday,11,9
1358,1260,Airport,142,Trip Completed,7/11/2016 21:59,7/11/2016 23:10,71,Evening,11,21,Monday,11,23
1359,1976,Airport,142,Trip Completed,7/12/2016 12:18,7/12/2016 13:30,72,Mid-Day,12,12,Tuesday,12,13
1360,2096,Airport,142,Trip Completed,7/12/2016 16:01,7/12/2016 17:04,63,Mid-Day,12,16,Tuesday,12,17
1361,2732,City,142,Trip Completed,7/13/2016 2:33,7/13/2016 3:38,65,Midnight,13,2,Wednesday,13,3
1362,5383,City,142,Trip Completed,7/14/2016 0:03,7/14/2016 0:34,30,Midnight,14,0,Thursday,14,0
1363,4156,City,142,Trip Completed,7/14/2016 5:07,7/14/2016 6:06,59,Early-Day,14,5,Thursday,14,6
1364,4761,City,142,Trip Completed,7/14/2016 15:31,7/14/2016 15:52,21,Mid-Day,14,15,Thursday,14,15
1365,6446,Airport,142,Trip Completed,7/15/2016 20:02,7/15/2016 20:53,51,Evening,15,20,Friday,15,20
1366,6610,City,142,Trip Completed,7/15/2016 21:49,7/15/2016 23:01,72,Evening,15,21,Friday,15,23
1367,638,City,143,Trip Completed,7/11/2016 12:30,7/11/2016 13:14,44,Mid-Day,11,12,Monday,11,13
1368,1644,Airport,143,Trip Completed,7/12/2016 7:16,7/12/2016 7:58,42,Early-Day,12,7,Tuesday,12,7
1369,2040,Airport,143,Trip Completed,7/12/2016 14:25,7/12/2016 14:57,32,Mid-Day,12,14,Tuesday,12,14
1370,2794,City,143,Trip Completed,7/13/2016 4:55,7/13/2016 6:01,67,Midnight,13,4,Wednesday,13,6
1371,3172,Airport,143,Trip Completed,7/13/2016 9:13,7/13/2016 10:24,71,Early-Day,13,9,Wednesday,13,10
1372,6559,Airport,143,Trip Completed,7/15/2016 21:00,7/15/2016 21:58,58,Evening,15,21,Friday,15,21
1373,243,City,144,Trip Completed,7/11/2016 6:34,7/11/2016 7:09,35,Early-Day,11,6,Monday,11,7
1374,296,Airport,144,Trip Completed,7/11/2016 7:12,7/11/2016 7:54,42,Early-Day,11,7,Monday,11,7
1375,677,City,144,Trip Completed,7/11/2016 13:26,7/11/2016 13:58,32,Mid-Day,11,13,Monday,11,13
1376,1360,City,144,Trip Completed,7/11/2016 23:54,7/12/2016 1:09,75,Evening,11,23,Monday,12,1
1377,1916,Airport,144,Trip Completed,7/12/2016 10:43,7/12/2016 11:11,28,Mid-Day,12,10,Tuesday,12,11
1378,2397,City,144,Trip Completed,7/12/2016 19:45,7/12/2016 20:19,34,Evening,12,19,Tuesday,12,20
1379,3624,Airport,144,Trip Completed,7/13/2016 18:52,7/13/2016 19:54,62,Evening,13,18,Wednesday,13,19
1380,4799,City,144,Trip Completed,7/14/2016 16:56,7/14/2016 17:48,52,Mid-Day,14,16,Thursday,14,17
1381,5241,City,144,Trip Completed,7/14/2016 21:13,7/14/2016 21:42,29,Evening,14,21,Thursday,14,21
1382,6380,Airport,144,Trip Completed,7/15/2016 19:19,7/15/2016 20:25,66,Evening,15,19,Friday,15,20
1383,998,Airport,145,Trip Completed,7/11/2016 19:01,7/11/2016 19:48,47,Evening,11,19,Monday,11,19
1384,1281,Airport,145,Trip Completed,7/11/2016 22:12,7/11/2016 22:51,39,Evening,11,22,Monday,11,22
1385,2045,Airport,145,Trip Completed,7/12/2016 14:43,7/12/2016 15:06,23,Mid-Day,12,14,Tuesday,12,15
1386,2424,City,145,Trip Completed,7/12/2016 20:03,7/12/2016 21:04,61,Evening,12,20,Tuesday,12,21
1387,3162,Airport,145,Trip Completed,7/13/2016 9:11,7/13/2016 9:38,26,Early-Day,13,9,Wednesday,13,9
1388,3222,City,145,Trip Completed,7/13/2016 9:51,7/13/2016 10:54,63,Early-Day,13,9,Wednesday,13,10
1389,4098,City,145,Trip Completed,7/14/2016 3:11,7/14/2016 3:59,48,Midnight,14,3,Thursday,14,3
1390,4905,Airport,145,Trip Completed,7/14/2016 18:00,7/14/2016 18:41,40,Evening,14,18,Thursday,14,18
1391,5622,Airport,145,Trip Completed,7/15/2016 6:27,7/15/2016 7:38,71,Early-Day,15,6,Friday,15,7
1392,318,City,146,Trip Completed,7/11/2016 7:28,7/11/2016 8:43,75,Early-Day,11,7,Monday,11,8
1393,557,City,146,Trip Completed,7/11/2016 10:15,7/11/2016 11:10,55,Mid-Day,11,10,Monday,11,11
1394,2034,Airport,146,Trip Completed,7/12/2016 14:16,7/12/2016 15:20,64,Mid-Day,12,14,Tuesday,12,15
1395,2392,City,146,Trip Completed,7/12/2016 19:50,7/12/2016 21:04,74,Evening,12,19,Tuesday,12,21
1396,4542,Airport,146,Trip Completed,7/14/2016 9:40,7/14/2016 10:08,28,Early-Day,14,9,Thursday,14,10
1397,5500,City,146,Trip Completed,7/15/2016 5:00,7/15/2016 6:04,64,Early-Day,15,5,Friday,15,6
1398,6382,Airport,146,Trip Completed,7/15/2016 19:15,7/15/2016 20:28,73,Evening,15,19,Friday,15,20
1399,6575,City,146,Trip Completed,7/15/2016 21:18,7/15/2016 21:58,40,Evening,15,21,Friday,15,21
1400,1827,Airport,147,Trip Completed,7/12/2016 9:35,7/12/2016 10:24,49,Early-Day,12,9,Tuesday,12,10
1401,2095,City,147,Trip Completed,7/12/2016 15:56,7/12/2016 16:43,47,Mid-Day,12,15,Tuesday,12,16
1402,3092,Airport,147,Trip Completed,7/13/2016 8:15,7/13/2016 8:50,35,Early-Day,13,8,Wednesday,13,8
1403,4813,City,147,Trip Completed,7/14/2016 17:17,7/14/2016 18:18,62,Evening,14,17,Thursday,14,18
1404,5164,City,147,Trip Completed,7/14/2016 20:25,7/14/2016 20:54,29,Evening,14,20,Thursday,14,20
1405,6702,City,147,Trip Completed,7/15/2016 22:47,7/15/2016 23:27,40,Evening,15,22,Friday,15,23
1406,429,City,148,Trip Completed,7/11/2016 8:54,7/11/2016 9:47,53,Early-Day,11,8,Monday,11,9
1407,2681,Airport,148,Trip Completed,7/12/2016 0:10,7/12/2016 1:06,56,Midnight,12,0,Tuesday,12,1
1408,3160,City,148,Trip Completed,7/13/2016 9:11,7/13/2016 9:35,25,Early-Day,13,9,Wednesday,13,9
1409,3400,City,148,Trip Completed,7/13/2016 15:04,7/13/2016 16:09,65,Mid-Day,13,15,Wednesday,13,16
1410,3889,Airport,148,Trip Completed,7/13/2016 21:53,7/13/2016 22:32,39,Evening,13,21,Wednesday,13,22
1411,4151,City,148,Trip Completed,7/14/2016 4:58,7/14/2016 6:08,70,Midnight,14,4,Thursday,14,6
1412,4738,Airport,148,Trip Completed,7/14/2016 14:44,7/14/2016 15:58,74,Mid-Day,14,14,Thursday,14,15
1413,4963,Airport,148,Trip Completed,7/14/2016 18:35,7/14/2016 19:50,75,Evening,14,18,Thursday,14,19
1414,311,Airport,149,Trip Completed,7/11/2016 7:27,7/11/2016 8:08,41,Early-Day,11,7,Monday,11,8
1415,928,City,149,Trip Completed,7/11/2016 18:29,7/11/2016 19:15,46,Evening,11,18,Monday,11,19
1416,1468,City,149,Trip Completed,7/12/2016 5:09,7/12/2016 6:06,57,Early-Day,12,5,Tuesday,12,6
1417,2677,City,149,Trip Completed,7/12/2016 23:54,7/13/2016 0:31,37,Evening,12,23,Tuesday,13,0
1418,2916,City,149,Trip Completed,7/13/2016 6:12,7/13/2016 7:23,71,Early-Day,13,6,Wednesday,13,7
1419,4663,City,149,Trip Completed,7/14/2016 12:16,7/14/2016 12:59,43,Mid-Day,14,12,Thursday,14,12
1420,6741,City,149,Trip Completed,7/15/2016 23:42,7/16/2016 0:09,27,Evening,15,23,Friday,16,0
1421,48,City,150,Trip Completed,7/11/2016 3:14,7/11/2016 4:19,65,Midnight,11,3,Monday,11,4
1422,838,City,150,Trip Completed,7/11/2016 17:43,7/11/2016 18:41,58,Evening,11,17,Monday,11,18
1423,1657,Airport,150,Trip Completed,7/12/2016 7:29,7/12/2016 8:12,43,Early-Day,12,7,Tuesday,12,8
1424,2032,Airport,150,Trip Completed,7/12/2016 14:14,7/12/2016 15:20,66,Mid-Day,12,14,Tuesday,12,15
1425,3507,City,150,Trip Completed,7/13/2016 17:38,7/13/2016 18:21,43,Evening,13,17,Wednesday,13,18
1426,3780,City,150,Trip Completed,7/13/2016 20:45,7/13/2016 21:27,41,Evening,13,20,Wednesday,13,21
1427,6180,City,150,Trip Completed,7/15/2016 17:02,7/15/2016 17:48,46,Evening,15,17,Friday,15,17
1428,6615,City,150,Trip Completed,7/15/2016 21:46,7/15/2016 22:22,36,Evening,15,21,Friday,15,22
1429,797,City,151,Trip Completed,7/11/2016 17:16,7/11/2016 18:12,56,Evening,11,17,Monday,11,18
1430,1564,City,151,Trip Completed,7/12/2016 6:18,7/12/2016 7:14,56,Early-Day,12,6,Tuesday,12,7
1431,2075,City,151,Trip Completed,7/12/2016 15:31,7/12/2016 16:47,76,Mid-Day,12,15,Tuesday,12,16
1432,2822,City,151,Trip Completed,7/13/2016 5:14,7/13/2016 5:50,36,Early-Day,13,5,Wednesday,13,5
1433,3387,City,151,Trip Completed,7/13/2016 14:36,7/13/2016 15:22,46,Mid-Day,13,14,Wednesday,13,15
1434,4315,City,151,Trip Completed,7/14/2016 6:46,7/14/2016 7:33,47,Early-Day,14,6,Thursday,14,7
1435,5549,Airport,151,Trip Completed,7/15/2016 5:29,7/15/2016 6:15,46,Early-Day,15,5,Friday,15,6
1436,6284,City,151,Trip Completed,7/15/2016 18:18,7/15/2016 19:10,52,Evening,15,18,Friday,15,19
1437,6403,Airport,151,Trip Completed,7/15/2016 19:25,7/15/2016 20:15,50,Evening,15,19,Friday,15,20
1438,6684,Airport,151,Trip Completed,7/15/2016 22:34,7/15/2016 23:27,53,Evening,15,22,Friday,15,23
1439,451,City,152,Trip Completed,7/11/2016 9:10,7/11/2016 10:10,60,Early-Day,11,9,Monday,11,10
1440,588,City,152,Trip Completed,7/11/2016 11:20,7/11/2016 11:53,33,Mid-Day,11,11,Monday,11,11
1441,671,Airport,152,Trip Completed,7/11/2016 13:16,7/11/2016 14:08,52,Mid-Day,11,13,Monday,11,14
1442,1369,Airport,152,Trip Completed,7/12/2016 0:15,7/12/2016 0:53,38,Midnight,12,0,Tuesday,12,0
1443,1688,City,152,Trip Completed,7/12/2016 7:51,7/12/2016 8:21,30,Early-Day,12,7,Tuesday,12,8
1444,2861,City,152,Trip Completed,7/13/2016 5:38,7/13/2016 6:49,70,Early-Day,13,5,Wednesday,13,6
1445,3354,City,152,Trip Completed,7/13/2016 13:25,7/13/2016 14:39,75,Mid-Day,13,13,Wednesday,13,14
1446,5141,Airport,152,Trip Completed,7/14/2016 20:15,7/14/2016 21:00,45,Evening,14,20,Thursday,14,21
1447,5460,Airport,152,Trip Completed,7/15/2016 4:06,7/15/2016 4:52,46,Midnight,15,4,Friday,15,4
1448,5904,City,152,Trip Completed,7/15/2016 10:00,7/15/2016 10:34,34,Mid-Day,15,10,Friday,15,10
1449,5973,Airport,152,Trip Completed,7/15/2016 11:10,7/15/2016 12:12,62,Mid-Day,15,11,Friday,15,12
1450,704,Airport,153,Trip Completed,7/11/2016 14:12,7/11/2016 15:06,54,Mid-Day,11,14,Monday,11,15
1451,785,City,153,Trip Completed,7/11/2016 16:49,7/11/2016 17:24,35,Mid-Day,11,16,Monday,11,17
1452,2631,Airport,153,Trip Completed,7/12/2016 22:18,7/12/2016 23:07,49,Evening,12,22,Tuesday,12,23
1453,2911,Airport,153,Trip Completed,7/13/2016 6:09,7/13/2016 6:59,50,Early-Day,13,6,Wednesday,13,6
1454,3360,Airport,153,Trip Completed,7/13/2016 13:37,7/13/2016 14:20,44,Mid-Day,13,13,Wednesday,13,14
1455,3667,Airport,153,Trip Completed,7/13/2016 19:23,7/13/2016 20:11,48,Evening,13,19,Wednesday,13,20
1456,4624,Airport,153,Trip Completed,7/14/2016 11:05,7/14/2016 11:53,48,Mid-Day,14,11,Thursday,14,11
1457,604,City,154,Trip Completed,7/11/2016 11:44,7/11/2016 12:49,65,Mid-Day,11,11,Monday,11,12
1458,1464,Airport,154,Trip Completed,7/12/2016 5:03,7/12/2016 6:03,60,Early-Day,12,5,Tuesday,12,6
1459,1810,City,154,Trip Completed,7/12/2016 9:18,7/12/2016 9:54,36,Early-Day,12,9,Tuesday,12,9
1460,2009,City,154,Trip Completed,7/12/2016 13:25,7/12/2016 14:33,68,Mid-Day,12,13,Tuesday,12,14
1461,2166,City,154,Trip Completed,7/12/2016 17:30,7/12/2016 18:35,65,Evening,12,17,Tuesday,12,18
1462,5379,City,154,Trip Completed,7/14/2016 23:51,7/15/2016 1:04,73,Evening,14,23,Thursday,15,1
1463,1367,City,155,Trip Completed,7/11/2016 0:05,7/11/2016 1:06,61,Midnight,11,0,Monday,11,1
1464,447,City,155,Trip Completed,7/11/2016 9:07,7/11/2016 9:57,50,Early-Day,11,9,Monday,11,9
1465,1682,City,155,Trip Completed,7/12/2016 7:47,7/12/2016 8:38,51,Early-Day,12,7,Tuesday,12,8
1466,2043,Airport,155,Trip Completed,7/12/2016 14:30,7/12/2016 15:21,51,Mid-Day,12,14,Tuesday,12,15
1467,2796,Airport,155,Trip Completed,7/13/2016 4:49,7/13/2016 5:29,41,Midnight,13,4,Wednesday,13,5
1468,3945,City,155,Trip Completed,7/13/2016 22:33,7/13/2016 23:16,43,Evening,13,22,Wednesday,13,23
1469,4196,City,155,Trip Completed,7/14/2016 5:29,7/14/2016 6:36,67,Early-Day,14,5,Thursday,14,6
1470,5174,City,155,Trip Completed,7/14/2016 20:29,7/14/2016 21:24,55,Evening,14,20,Thursday,14,21
1471,5480,City,155,Trip Completed,7/15/2016 4:51,7/15/2016 6:03,73,Midnight,15,4,Friday,15,6
1472,5883,Airport,155,Trip Completed,7/15/2016 9:39,7/15/2016 10:48,69,Early-Day,15,9,Friday,15,10
1473,6013,Airport,155,Trip Completed,7/15/2016 12:26,7/15/2016 13:03,37,Mid-Day,15,12,Friday,15,13
1474,438,City,156,Trip Completed,7/11/2016 9:05,7/11/2016 10:14,69,Early-Day,11,9,Monday,11,10
1475,636,City,156,Trip Completed,7/11/2016 12:25,7/11/2016 13:09,44,Mid-Day,11,12,Monday,11,13
1476,1938,Airport,156,Trip Completed,7/12/2016 11:21,7/12/2016 12:03,42,Mid-Day,12,11,Tuesday,12,12
1477,2129,Airport,156,Trip Completed,7/12/2016 17:06,7/12/2016 18:18,72,Evening,12,17,Tuesday,12,18
1478,3337,Airport,156,Trip Completed,7/13/2016 12:42,7/13/2016 13:50,68,Mid-Day,13,12,Wednesday,13,13
1479,3472,City,156,Trip Completed,7/13/2016 17:16,7/13/2016 18:06,50,Evening,13,17,Wednesday,13,18
1480,3991,City,156,Trip Completed,7/13/2016 23:24,7/14/2016 0:06,42,Evening,13,23,Wednesday,14,0
1481,4221,Airport,156,Trip Completed,7/14/2016 5:46,7/14/2016 6:35,49,Early-Day,14,5,Thursday,14,6
1482,5719,Airport,156,Trip Completed,7/15/2016 7:45,7/15/2016 8:21,36,Early-Day,15,7,Friday,15,8
1483,143,Airport,157,Trip Completed,7/11/2016 5:24,7/11/2016 6:01,37,Early-Day,11,5,Monday,11,6
1484,784,City,157,Trip Completed,7/11/2016 16:50,7/11/2016 17:23,33,Mid-Day,11,16,Monday,11,17
1485,1020,Airport,157,Trip Completed,7/11/2016 19:17,7/11/2016 20:08,51,Evening,11,19,Monday,11,20
1486,2934,City,157,Trip Completed,7/13/2016 6:28,7/13/2016 7:10,42,Early-Day,13,6,Wednesday,13,7
1487,4073,City,157,Trip Completed,7/14/2016 2:10,7/14/2016 2:54,44,Midnight,14,2,Thursday,14,2
1488,4751,City,157,Trip Completed,7/14/2016 15:18,7/14/2016 16:12,54,Mid-Day,14,15,Thursday,14,16
1489,5275,City,157,Trip Completed,7/14/2016 21:38,7/14/2016 22:21,44,Evening,14,21,Thursday,14,22
1490,1262,Airport,158,Trip Completed,7/11/2016 22:00,7/11/2016 23:04,64,Evening,11,22,Monday,11,23
1491,1600,City,158,Trip Completed,7/12/2016 6:39,7/12/2016 7:13,34,Early-Day,12,6,Tuesday,12,7
1492,2016,City,158,Trip Completed,7/12/2016 13:34,7/12/2016 14:36,62,Mid-Day,12,13,Tuesday,12,14
1493,2370,Airport,158,Trip Completed,7/12/2016 19:37,7/12/2016 20:11,34,Evening,12,19,Tuesday,12,20
1494,3192,Airport,158,Trip Completed,7/13/2016 9:32,7/13/2016 10:42,70,Early-Day,13,9,Wednesday,13,10
1495,3367,Airport,158,Trip Completed,7/13/2016 13:51,7/13/2016 14:29,38,Mid-Day,13,13,Wednesday,13,14
1496,3952,City,158,Trip Completed,7/13/2016 22:45,7/13/2016 23:41,56,Evening,13,22,Wednesday,13,23
1497,4517,Airport,158,Trip Completed,7/14/2016 9:22,7/14/2016 10:04,42,Early-Day,14,9,Thursday,14,10
1498,4944,City,158,Trip Completed,7/14/2016 18:33,7/14/2016 19:04,32,Evening,14,18,Thursday,14,19
1499,6037,Airport,158,Trip Completed,7/15/2016 13:03,7/15/2016 14:01,58,Mid-Day,15,13,Friday,15,14
1500,6385,Airport,158,Trip Completed,7/15/2016 19:19,7/15/2016 20:21,61,Evening,15,19,Friday,15,20
1501,398,City,159,Trip Completed,7/11/2016 8:26,7/11/2016 9:32,66,Early-Day,11,8,Monday,11,9
1502,2163,Airport,159,Trip Completed,7/12/2016 17:30,7/12/2016 18:07,37,Evening,12,17,Tuesday,12,18
1503,3985,Airport,159,Trip Completed,7/13/2016 23:15,7/14/2016 0:33,78,Evening,13,23,Wednesday,14,0
1504,4780,City,159,Trip Completed,7/14/2016 16:29,7/14/2016 16:58,29,Mid-Day,14,16,Thursday,14,16
1505,5453,City,159,Trip Completed,7/15/2016 3:38,7/15/2016 4:28,50,Midnight,15,3,Friday,15,4
1506,5807,City,159,Trip Completed,7/15/2016 8:41,7/15/2016 9:11,30,Early-Day,15,8,Friday,15,9
1507,6074,Airport,159,Trip Completed,7/15/2016 14:07,7/15/2016 14:56,49,Mid-Day,15,14,Friday,15,14
1508,6651,City,159,Trip Completed,7/15/2016 22:06,7/15/2016 22:46,39,Evening,15,22,Friday,15,22
1509,223,Airport,160,Trip Completed,7/11/2016 6:13,7/11/2016 7:05,52,Early-Day,11,6,Monday,11,7
1510,680,City,160,Trip Completed,7/11/2016 13:30,7/11/2016 14:38,68,Mid-Day,11,13,Monday,11,14
1511,887,Airport,160,Trip Completed,7/11/2016 18:10,7/11/2016 18:47,37,Evening,11,18,Monday,11,18
1512,1689,Airport,160,Trip Completed,7/12/2016 7:51,7/12/2016 8:32,41,Early-Day,12,7,Tuesday,12,8
1513,1939,City,160,Trip Completed,7/12/2016 11:18,7/12/2016 11:54,36,Mid-Day,12,11,Tuesday,12,11
1514,2182,City,160,Trip Completed,7/12/2016 17:42,7/12/2016 18:30,48,Evening,12,17,Tuesday,12,18
1515,3223,Airport,160,Trip Completed,7/13/2016 9:48,7/13/2016 10:31,43,Early-Day,13,9,Wednesday,13,10
1516,3819,Airport,160,Trip Completed,7/13/2016 21:08,7/13/2016 21:48,41,Evening,13,21,Wednesday,13,21
1517,4823,Airport,160,Trip Completed,7/14/2016 17:22,7/14/2016 18:38,76,Evening,14,17,Thursday,14,18
1518,5431,Airport,160,Trip Completed,7/15/2016 2:38,7/15/2016 3:23,45,Midnight,15,2,Friday,15,3
1519,6353,Airport,160,Trip Completed,7/15/2016 18:57,7/15/2016 19:27,31,Evening,15,18,Friday,15,19
1520,163,City,161,Trip Completed,7/11/2016 5:35,7/11/2016 6:49,74,Early-Day,11,5,Monday,11,6
1521,706,Airport,161,Trip Completed,7/11/2016 14:12,7/11/2016 15:27,75,Mid-Day,11,14,Monday,11,15
1522,1214,Airport,161,Trip Completed,7/11/2016 21:30,7/11/2016 21:57,27,Evening,11,21,Monday,11,21
1523,1399,City,161,Trip Completed,7/12/2016 2:35,7/12/2016 3:42,67,Midnight,12,2,Tuesday,12,3
1524,1574,Airport,161,Trip Completed,7/12/2016 6:26,7/12/2016 7:15,49,Early-Day,12,6,Tuesday,12,7
1525,1870,City,161,Trip Completed,7/12/2016 10:01,7/12/2016 10:42,41,Mid-Day,12,10,Tuesday,12,10
1526,2267,Airport,161,Trip Completed,7/12/2016 18:33,7/12/2016 19:36,63,Evening,12,18,Tuesday,12,19
1527,2658,Airport,161,Trip Completed,7/12/2016 23:18,7/13/2016 0:03,45,Evening,12,23,Tuesday,13,0
1528,3048,Airport,161,Trip Completed,7/13/2016 7:41,7/13/2016 8:14,33,Early-Day,13,7,Wednesday,13,8
1529,3301,Airport,161,Trip Completed,7/13/2016 11:41,7/13/2016 12:28,47,Mid-Day,13,11,Wednesday,13,12
1530,3477,City,161,Trip Completed,7/13/2016 17:18,7/13/2016 18:09,52,Evening,13,17,Wednesday,13,18
1531,4371,City,161,Trip Completed,7/14/2016 7:34,7/14/2016 8:24,50,Early-Day,14,7,Thursday,14,8
1532,445,City,162,Trip Completed,7/11/2016 9:06,7/11/2016 10:05,59,Early-Day,11,9,Monday,11,10
1533,1100,Airport,162,Trip Completed,7/11/2016 20:10,7/11/2016 20:52,42,Evening,11,20,Monday,11,20
1534,1961,City,162,Trip Completed,7/12/2016 11:53,7/12/2016 12:27,34,Mid-Day,12,11,Tuesday,12,12
1535,3215,Airport,162,Trip Completed,7/13/2016 9:49,7/13/2016 10:57,68,Early-Day,13,9,Wednesday,13,10
1536,3997,Airport,162,Trip Completed,7/13/2016 23:36,7/14/2016 0:22,46,Evening,13,23,Wednesday,14,0
1537,4385,City,162,Trip Completed,7/14/2016 7:51,7/14/2016 8:24,32,Early-Day,14,7,Thursday,14,8
1538,4736,City,162,Trip Completed,7/14/2016 14:31,7/14/2016 15:50,80,Mid-Day,14,14,Thursday,14,15
1539,5291,Airport,162,Trip Completed,7/14/2016 21:48,7/14/2016 22:45,57,Evening,14,21,Thursday,14,22
1540,5350,City,162,Trip Completed,7/14/2016 22:52,7/14/2016 23:42,50,Evening,14,22,Thursday,14,23
